,Year,Region,MPA_Group,Type,Designation,Acorn.barnacle,Aggregated.nipple.sponge,Basket.star,Bat.star,Bat.star.red.sea.star.complex,Benthic.siphonophore,Blood.star,Boot.sponge,Brown.box.crab,Brown.gorgonian,California.golden.gorgonian,California.hydrocoral,California.market.squid,California.mussel,California.sea.cucumber,California.spiny.lobster,Chesnut.cowrie,Clown.nudibranch,Colonial.cup.coral,Cookie.star,Crested.star,Crowned.sea.urchin,Cushion.star,Dawson.s.sun.star,Decorator.crab,Deep.sea.cucumber,Diamondback.Tritonia,Dirty.marshmallow.sponge,Dungeness.crab,East.Pacfic.red.octopus,Elephant.ear.tunicate,Encrusting.hydrocoral,Feather.star,Fish.eating.star,Fish.eating.anemone,Fish.eating.star.1,Fluted.bryozoan,Fragile.pink.urchin,Freckled.pale.sea.lemon,Frilled.anemone,Giant.keyhole.limpet,Giant.Pacific.octopus,Giant.rock.scallop,Giant.spined.star,Glassy.tunicate,Gorgonian.zoanthid,Gray.puffball.sponge,Gumboot.chiton,Leather.star,Long.legged.sunflower.star,Lophelia.complex,Mantis.shrimp,Mushroom.soft.coral,Noble.sea.lemon,Northern.staghorn.bryozoan,Ochre.star,Orange.gorgonian,Orange.puffball.sponge,Orange.sea.cucumber,Orange.sea.pen,Orange.peel.nudibranch,Painted.anemone,Pelagic.red.crab,Phosphorescent.sea.pen,Pink.Tritonia,Pisaster.complex,Pleurobranchaea.californica,Puget.Sound.king.crab,Purple.gorgonian,Purple.sea.urchin,Purple.red.urchin.complex,Rainbow.star,Red.gorgonian,Red.rock.crab,Red.sea.star,Red.sea.urchin,San.Diego.scallop,Sand.star,Sand.star.spiny.sand.star.complex,Sand.rose.anemone,Sand.rose.anemone.....,Sea.star,Sea.whip,Sheep.crab,Short.red.gorgonian,Short.spined.sea.star,Slipper.sea.cucumber,Solaster.sun.star.complex,Southern.staghorn.bryozoan,Spanish.shawl.nudibranch,Spiny.lithode.crab,Spiny.red.star,Spiny.sand.star,Spiny.thorny.star.complex,Spot.prawn,Stalked.tunicate,Stimpson.s.sun.star,Stubby.rose.anemone,Sunflower.star,Sunflower.star.complex,Swimming.anemone,Swimming.nudibranch,Thorny.sea.star,Trumpet.sponge,UI.anemone,UI.anemone.1,UI.anemone.2,UI.anemone.3,UI.anemone.4,UI.anemone.5,UI.anemone.6,UI.boot.sponge,UI.brachiopoda,UI.branched.bryozoan,UI.branched.sea.cucumber,UI.branched.sponge,UI.brittle.stars.,UI.Cancer.sp.,UI.carpet.worm,UI.crab,UI.feather.star,UI.gorgonian,UI.gray.gorgonian,UI.Henricia,UI.laced.sponge,UI.laced.lobed.bryozoan,UI.lobed.sponge,UI.lobed.sponge.tunicate,UI.nipple.sponge,UI.nudibranch,UI.octopus,UI.prawn,UI.red.Swiftia.gorgonian,UI.salp,UI.sand.dwelling.anemone,UI.scallop,UI.sea.pen,UI.sea.star,UI.squat.lobster,UI.tube.dwelling.anemone,UI.tubeworm,UI.tunicate,UI.vase.sponge,UI.whelk,UI.White.Branching.Sponge,UI.white.lobed.sponge,UI.White.slipped.sea.cucumber,UI.yellow.boot.sponge,UI.yellow.gorgonian,Warty.sea.cucumber,White.branched.sea.cucumber,White.sea.pen,White.sea.pen.....,White.sea.urchin,White.spine.sea.cucumber,White.plumed.anemone,White.spotted.rose.anemone
149,2005,South,South Point,SMR,MPA,0,0,0,0.218539573,0.00780356,0,0,0,0,0,0,0,0,0,0.00891202,0,0,0,0,0.000709415,0,0,0,0,0,0,0,0.001330152,0,0,0,0,0,0,4.43E-05,0,0,0,0,0,0,0,8.87E-05,0.003414057,0,0,0.000177354,0,0.000354707,0,0,0,0,0,0,0,0,0.008202605,0,8.87E-05,0,0,0,0,0,0.000487722,0,0,0.000177354,0,0,8.87E-05,0.003990457,4.43E-05,0.012481261,0.000487722,0,0.004433841,0,0.002615966,0,0,0.005941346,0,0,0,0,0,0,0,0,0,0,0,0,4.43E-05,0,0,0.013124168,0,0,0,0,0,0.000133015,0,0,0,0,0,0,0,0,0.105432297,0,0.00772375,0,0,0,0,0,0,0,0.00305935,0,0,0,0.00474421,0.012104385,0,0,0,0,0,4.43E-05,0,0,0.001374491,0,0.000665076,0,0,0,4.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2006,South,South Point,Reference,Reference,0,0,0,0.076242654,0.010983407,0,0,0,0,0,0,0.000415588,0,0,0.009736642,0,0,0,0,0,0,0,0,0,0,0,0,0.012289542,0,0,0,0,0,0,5.94E-05,0,0,0,0,0,0,0,0,0.001840463,0,0,0.003027858,0,0.000593698,0,0,0,0,0,0,0,0,0.002849749,0,5.94E-05,0,0,0,5.94E-05,0,0.000534328,0,0,0.001899833,0,0,0.000178109,0.009202314,0,0.028972446,0.009202314,0,0.000653067,0,0.002315421,0,0,0.003205967,0,0,5.94E-05,0.000534328,0,0,0,0,0,0,0,0,5.94E-05,0,0,0.003977774,0,0,0,0,0,5.94E-05,0,0,0,0,0,0,0,0,0.005224539,0,0.01258639,0,0,0,0,0,0,0,0.001899833,0,0,0,0.005521388,0.020369767,0,0,0,0,0,0,0,0,0.000593698,0,0,0,0,0,0,0,0,0,0,0,5.94E-05,0,0.003918405,0,0,0,0,0
151,2006,South,South Point,SMR,MPA,0,0,0,0.189357387,0.00199179,0,0,0,0,0,0,0,0,0,0.007211652,0,0,0,0,6.87E-05,0,0,0,0,6.87E-05,0,0,0.002197837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004601721,0,0,0.000412094,0,0.000412094,0,0,0,0,0,0,0,0,0.001854425,0,0.000137365,0,0,0,0.00370885,0,0.000686824,0,0,0.001098918,0,0,0.00027473,0.004670403,0,0.011126549,0.000412094,0,0.000618142,0,0.002335202,0,0,0.00199179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008791348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021566275,0,0.045447146,0,6.87E-05,0,0,0,0,0,0.002678614,0,0,0.000137365,0.009340807,0.010302361,0,0,0,0,0,0,0,0,0.000892871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148319651,0,0,0,0.000412094,0
152,2007,South,South Point,Reference,Reference,0,0,0,0.077518975,0.000522013,0,0,0,0,0,0,0.000435011,0,0,0.006873175,0,0,0,0,0,0,0,0,0,0,0,0,0.008352213,0,0,0,0,0,0,8.70E-05,0,0,0,0,0,0,0,0,0.001392035,0,0,0.002088053,0,0.000261007,0,0,0,0,0,0,0,0,0.004437113,0,0,0,0,0,0,0,0.000348009,0,0,0.001044027,0,0,0,0.009918253,0,0.047137801,0.000261007,0,0.000435011,0,0.001392035,0,0,0.005133131,0,0,0.000174004,0,0,0,0,0,0,0,0,0,0,0,0,0.001740044,0,0,0,0,0,8.70E-05,0,0,0,0,0,0,0,0,0.00469812,0,0.000957024,0,0,0,0,0,0,0,0.001479038,0,0.000348009,0.009718148,0.004437113,0.015112285,0,0,0,0,0,0,0,0,0.000174004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000348009,0,0,0,0,0
153,2007,South,South Point,SMR,MPA,0,0,0,0.2513838,0.001263235,0,0,0,0,0,0,0,0,0,0.025190396,0,0,0,0,7.43E-05,0,0,0,0,0,0,0,0.002377854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004161245,0,0,0.000520156,0,7.43E-05,0,0,0,0,0,0,0,7.43E-05,0.016496365,0,7.43E-05,0,0,0,0.00037154,0,0.000891695,0,0,0.000966003,0,0,7.43E-05,0.002600778,0,0.01523313,0.000222924,0,0.000891695,0,0.001411851,0,0,0.004458477,7.43E-05,0,0.000148616,0,0,0,0,0,0,0,0,0,0,0,0,0.007653719,7.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014341435,0,0.019000543,0,0,0,0,0,7.43E-05,0,0.001709083,0,0.000148616,0.006241868,0.017239445,0.026676555,0,0,0,0,0,0,0,0,0.000445848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050083559,0,0,0,0,7.43E-05
154,2008,South,South Point,Reference,Reference,0,0,0,0.028848662,8.36E-05,0,0,0,0,0,0,0,0,0,0.007692977,0,0,0,0,0,0,0,0,0,0,0,0,0.006438687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001839625,0,0,0.000836193,0,0.000167239,0,0,0,0,0,0,0,0,0.016054908,0,0.000250858,0,0,0,0,0,0.000334477,0,0,0.001003432,0,0,0,0.008780028,0,0.039886412,0.000836193,0,0.000167239,0,0.001588767,0,0,0.005853352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001756006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024107447,0,0.005686113,0,0,0,0,0,0,0,0.00117067,0,0.022752815,0.01580405,8.36E-05,0.034969596,0,0,0,0,0,0,0,0,0.000585335,0,8.36E-05,0,0,0,0,0,0,0,0,0,0,0,0.007391947,0,0,0,0,0
155,2008,South,South Point,SMR,MPA,0,0,0,0.141050414,0.000393629,0,0,0,0,0,0,0,0,0,0.021321574,0,0,0,0,6.56E-05,0,0,0,0,0,0,0,0.003411452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56E-05,0.00203375,0,0,0.000328024,0,0.00013121,0,0,0,0,0,0,0,0,0.030184789,0,6.56E-05,0,0,0,0.002558589,0,0.000196815,0,0,0.00013121,0,0,0,0.005313992,0,0.007610162,0.000524839,0,6.56E-05,0,0.002886613,0,0,0.03021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00610125,0.00013121,0,0,0,0,6.56E-05,0,0,0,0,0,0,0,0,0.038824946,0,0.020941066,0,0,0,0,0,0,0,0.000852863,0,0.014682364,0.02722601,0.001705726,0.044676898,0,0,0,0,0,0,0,0,0.000393629,0,6.56E-05,0,0,0,0,0,0,0,0,0,0,0,0.242803526,0,0,0,0,6.56E-05
156,2009,South,South Point,Reference,Reference,0,0,0,0.073948912,0.000712532,0,0,0,0,0,0,0,0,0,0.013419346,0,0,0,0,0.000118755,0,0,0,0,0,0,0,0.011162996,0,0,0,0,0,0.000118755,0,0,0,0,0,0,0,0,0,0.001543819,0,0,0.001543819,0,0,0,0,0,0,0,0,0,0,0.016744494,0,0,0,0,0,0,0,0.000712532,0,0,0.006056519,0,0,0,0.01282557,0,0.026007406,0.000237511,0,0.000593776,0,0.00201884,0,0,0.00629403,0,0,0.000118755,0,0,0,0,0,0,0,0,0,0.000118755,0,0,0.00201884,0,0,0,0,0,0.000118755,0,0,0,0,0,0,0,0,0.03566221,0,0.007956604,0,0,0,0,0,0,0,0.002137595,0,0.030638862,0.014013123,0.000712532,0.028643773,0,0,0,0,0,0,0,0,0.000237511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007837848,0,0,0,0,0
157,2009,South,South Point,SMR,MPA,0,0,0,0.311183227,0.000139763,0,0,0,0,0,0,0,0,0,0.042627839,0,0,0,0,0.000559054,0,0,0,0,0,0,0,0.004053139,0,0,0,0,0,0,0.00041929,0,0,0,0,0,0,0,0,0.00083858,0,0,0.002236215,0,0.000768699,0,0,0,0,0,0,0,0,0.015304093,6.99E-05,0.000209645,0,0,0,0.000698817,0,0.00083858,0,0,0.001048226,0,0,0,0.00656888,0,0.029000907,0.000139763,0,0.001257871,0,0.004821838,0,0,0.01313776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007267697,0,0,0,0,0,0,0,0,0,0,0,0,0.000139763,0,0.103131419,0,0.097631728,0,0,0,0,0,0,0,0.003424203,0,0.000489172,0.020964511,0.005380891,0.031237122,0,0,0,0,0,6.99E-05,0,0,0.000209645,0,0.008539544,0,0,0,0,0,0,0,0,0,0,0,0.261972531,0,0.005311009,0,0,0
158,2014,South,South Point,Reference,Reference,0,0,0,0.087466625,0.000604887,0,0,0,0.000120977,0.000241955,0,0.00822646,0,0,0.026977949,0,0,0,0,0.000362932,0,0,0,0,0,0,0,0.005685936,0,0,0,0,0,0.000120977,0.000967819,0,0,0,0,0,0,0,0,0,0,0,0.004960071,0,0.000725864,0,0,0,0,0,0,0,0.000120977,0.043914779,0,0.000483909,0,0,0,0.000120977,0,0,0,0,0.00822646,0,0,0,0.014880214,0,0.06532777,0.003387366,0,0,0,0.007016686,0,0,0.044277711,0,0,0,0.01233969,0,0,0,0,0,0,0,0,0.000120977,0,0,0,0,0,0,0,0,0.000120977,0,0,0,0,0,0,0.000241955,0,0.003508343,0,0.007379618,0,0,0,0,0,0.000120977,0,0.006169845,0,0,0,0.000604887,0.043793801,0,0,0,0,0,0,0.000120977,0,0.000846841,0,0,0,0,0.000483909,0,0,0,0,0,0,0.000120977,0,0.071981524,0,0,0,0,0
159,2014,South,South Point,SMR,MPA,0.000110276,0,0,0.407050377,0.000992483,0,0,0,0,0,0,0.000110276,0,0,0.053814636,0,0,0,0,0.000771931,0,0,0.000110276,0,0,0,0,0.000330828,0,0,0,0,0,0,0.000441104,0,0,0,0,0,0,0,0.000441104,0,0,0,0.006065174,0,0.001213035,0,0,0,0,0,0,0,0,0.063960018,0,0.000551379,0,0,0,0.025694283,0,0,0.000110276,0,0.002095242,0,0,0,0.007388485,0,0.007278209,0.000330828,0,0.000220552,0,0.007609037,0,0,0.015659177,0,0,0,0.000551379,0,0,0,0,0,0,0,0,0.000220552,0,0,0,0,0,0,0,0,0.000220552,0,0,0,0,0,0,0.000661655,0,0.047981041,0,0.048962497,0,0.000110276,0,0,0,0,0,0.005072691,0,0,0,0.000771931,0.031980009,0.000330828,0,0,0,0,0,0,0,0.000551379,0,0,0,0,0,0.000110276,0,0,0,0.000110276,0,0,0,0.258310252,0,0,0,0.000110276,0.000110276
160,2015,South,South Point,Reference,Reference,0,0,0,0.105904248,0.006107644,0,0,0,0,0,0,0.002535249,0,0,0.045749713,0,0,0,0,0.000345716,0,0,0.000115239,0,0,0,0,0.015902923,0,0,0,0,0,0,0.000115239,0,0,0,0,0,0,0,0,0,0,0,0.006568599,0,0.000345716,0,0,0,0,0,0,0,0,0.032497277,0.000115239,0,0,0,0,0,0,0,0,0,0.008412416,0.000230477,0.000230477,0,0.022010567,0,0.083778442,0.010832426,0,0.001152386,0,0.00726003,0,0,0.029501075,0,0,0,0.018092456,0,0,0,0,0,0,0,0,0.001152386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304771,0,0.000691431,0,0.010601949,0,0,0,0.000115239,0,0,0,0.0080667,0,0,0,0.00322668,0.055429753,0.000115239,0,0,0,0,0.000115239,0,0,0.001728579,0,0,0,0,0.000460954,0.000115239,0,0,0,0,0,0.000115239,0,0.013367674,0,0,0,0,0
161,2015,South,South Point,SMR,MPA,0,0,0,0.250990577,0.004271776,0,0,0,0,0,0,0.000379713,9.49E-05,0,0.077081826,0,0,0,0,9.49E-05,0,0,9.49E-05,0,0,0,0,0.010062406,0,9.49E-05,0,0,0,0,0.000284785,0,0,0,0,0,0,0,0.00056957,9.49E-05,0,0,0.009967478,0,0.00113914,0,0,0,0,0,0,0,0,0.084106525,0.000474642,9.49E-05,0,0,0,0.006635492,0,0,0,0,0.002752922,0.000379713,0,0,0.008923266,0,0.014618967,0.008258767,0,0.000664499,0,0.010252263,0,0,0.014713895,0,0,0,0.000379713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49E-05,0,0,0,0,0,0,9.49E-05,0,0.007689197,0,0.014239254,0,9.49E-05,0,9.49E-05,0,0,0,0.007024698,0,0,0,0.002468137,0.068443346,0,0,0,0,0,0,0,0,0.002468137,0,0.050492393,0,0,9.49E-05,0,0,0,0,0,0,9.49E-05,0,0.090666074,0,0.036765753,0,9.49E-05,0
162,2014,South,Swami's,Reference,Reference,0,0,0,0.0072249,0,0,0,0,0.000157063,0,0,0,0,0,0.070678371,0,0,0,0,0,0,0.006266816,0,0,0,0,0,0,0,0.000157063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001099441,0.000157063,0,0,0,0,0,0,0,0,0,0.360161272,0.000314126,0,0,0,0,0,0.009894972,0,0,0,0,0.116854907,0,0,0.000157063,0.050260175,0,0.001256504,0,0,0.006596648,0,0,0,0,0.057987677,0,0,0,0,0,0,0,0,0,0.000471189,0,0,0,0,0,0.000157063,0,0,0,0,0,0,0,0,0,0,0,0,0.001099441,0,0,0,0.004083639,0,0,0,0,0.085128171,0.024030646,0.000157063,0.011779729,0,0,0,0.002827135,0.000314126,0,0.000314126,0,0.003926576,0,0,0,0,0.000157063,0,0.000628252,0.000628252,0,0.000314126,0.002355946,0,0,0,0,0.001727694,0,0,0.012407981,0,6.700592285,0,0,0
163,2014,South,Swami's,SMCA,MPA,0,0,0,0.000928357,0,0,0,0,0,0,0,0,0,0,0.05105964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064985,0,0,0,0,0,0,0,0,0,0,0.545873974,0,0,0,0,0,0,0.001547262,0,0,0,0,0.042085522,0,0,0.000309452,0.038062641,0,0.000309452,0,0,0.003094524,0,0,0,0,0.022590023,0,0,0,0,0,0,0,0,0,0.000618905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309452,0,0.001547262,0,0.01825769,0.014853714,0,0,0,0,0.020733309,0,0.004332333,0,0,0,0.003094524,0.002166167,0,0.000309452,0,0.000618905,0,0,0,0,0,0,0,0,0,0.000618905,0.002475619,0,0,0,0,0.0064985,0,0,0.017329333,0,0.517651919,0,0,0
164,2014,South,Swami's,SMCA/Outside,MPA/Outside,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049658698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003663347,0,0,0,0,0,0,0,0,0,0,0.63660823,0,0,0.000407039,0,0,0,0.007326693,0,0,0,0,0.223057103,0,0,0.000814077,0.005698539,0,0.004477424,0,0,0.009361886,0,0,0,0,0.037854581,0,0,0,0,0,0,0,0,0,0.00284927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001628154,0,0,0,0.003256308,0,0,0,0,0.009361886,0.003663347,0.000407039,0.017095617,0,0,0,0.001221116,0.000407039,0,0,0,0.004070385,0,0,0,0,0.001221116,0,0.000814077,0.011397078,0,0,0.012211155,0,0,0,0,0,0,0,0.000814077,0,16.74776231,0,0,0
165,2014,North,Ten Mile,Reference,Reference,0,0,0.000295448,0,0,0,0,0,0,0,0,0,0,0,0.452036123,0,0,0,0,0.000886345,0,0,0.000590897,0,0,0,0,0,0,0.001181794,0,0,0,0.000295448,0.00945435,0,0,0,0,0.000886345,0,0,0,0,0,0,0,0,0.00945435,0,0,0,0,0,0,0,0,0.007090763,0.002363588,0,0.000590897,0,0,0,0,0,0,0,0,0,0,0.002363588,0,0,0.144769739,0,0,0.000590897,0,0.008863453,0,0,0,0,0.028953948,0,0.304016451,0,0,0,0,0,0,0.001181794,0,0,0.000295448,0,0.000295448,0,0,0,0,0,0,0.000590897,0,0,0,0,0,0,0,0,0,0.054657963,0,0,0,0,0,0,0,0.024226773,0,0,0,0.001772691,0.001477242,0,0,0,0,0,0,0,0,0.002068139,0,0.000590897,0,0,0,0,0,0,0,0,0,0,0.006795314,0,0,0,0,0.137353983,0
166,2014,North,Ten Mile,SMR,MPA,0.000305771,0,0.000305771,0,0,0,0,0,0,0,0,0,0.001223084,0,0.417377585,0,0,0,0,0,0,0,0.000305771,0,0,0,0,0,0,0.007644278,0,0,0,0.001223084,0.003975025,0,0,0,0,0.000305771,0,0,0.000305771,0,0,0,0,0,0.01100776,0,0,0,0,0,0,0,0,0.025990546,0.00275194,0.000305771,0,0,0,0.004280796,0,0,0,0,0,0,0,0.000611542,0,0,0.046477211,0,0,0.000611542,0,0.007032736,0,0,0.000611542,0,0.064823478,0.000305771,0.188691361,0,0,0,0,0,0,0.000611542,0,0,0,0,0,0,0,0,0.000611542,0,0.000611542,0.001528856,0,0,0,0,0,0,0,0,0,0.001223084,0,0,0,0,0,0,0,0.009173134,0,0,0,0,0.000917313,0.001223084,0,0,0,0,0,0,0,0.000611542,0,0.00550388,0,0,0,0,0,0,0,0,0,0,0.003057711,0.000305771,0,0,0,0.38068505,0
167,2015,North,Ten Mile,Reference,Reference,0.00116648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251026502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010731616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007232176,0,0,0,0,0,0,0,0,0.004432624,0,0.000233296,0,0,0,0,0,0,0.000233296,0,0,0,0,0,0,0,0.052958193,0,0,0,0,0.014930944,0,0,0,0,0.006765584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000466592,0,0,0,0,0,0,0,0,0,0,0.000933184,0,0,0,0,0,0,0,0.01399776,0,0,0,0,0.000699888,0,0,0,0,0,0,0,0,0.001866368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233296,0,0,0,0.089772303,0
168,2015,North,Ten Mile,SMR,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0.000252426,0,0.25949439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514559,0,0,0,0,0.004038823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007067941,0,0,0,0,0,0,0,0,0.009592205,0,0.000252426,0,0,0,0,0.000757279,0.000252426,0.00353397,0.000757279,0,0,0,0.000252426,0,0.000252426,0.016912572,0,0,0.012873749,0,0.009844632,0,0,0.00429125,0,0.024232939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000504853,0,0.001009706,0,0.000252426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006563088,0,0,0,0.000252426,0.000252426,0.000252426,0,0,0,0,0.000757279,0,0,0.000757279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009339779,0,0,0,0.276331234,0
